,height,geometry,木,涂料,红砖,金属,面砖,玻璃,青砖
4585,21.03657,"POLYGON ((369672.3223896101 3284651.63748946, 369670.6807408854 3284654.017046617, 369673.0764933759 3284655.669868452, 369676.1759396875 3284654.29604109, 369672.3223896101 3284651.63748946))",0,1,0,0,0,0,0
4586,20.97952,"POLYGON ((369669.3912914786 3284649.56283816, 369667.3187403884 3284648.132991923, 369665.7179698702 3284650.453296436, 369670.7461570594 3284653.922226382, 369673.202533884 3284650.361727122, 369670.246897785 3284648.322643418, 369669.3912914786 3284649.56283816))",0,1,0,0,0,0,0
4587,19.75419,"POLYGON ((369794.415930084 3284674.548172282, 369794.2384336572 3284678.974228952, 369804.2724610278 3284679.446555285, 369804.559625485 3284675.295315281, 369794.415930084 3284674.548172282))",0,1,0,0,0,0,0
4588,26.06607,"POLYGON ((369632.617583829 3284684.35354119, 369633.1491267523 3284682.201708579, 369629.7780831251 3284681.368997721, 369629.2465402009 3284683.520830326, 369632.617583829 3284684.35354119))",0,0,1,0,0,0,0
4589,20.7001,"POLYGON ((369614.8287962414 3284683.020791264, 369611.2517499775 3284682.22207417, 369610.6455145106 3284684.84176698, 369614.2942368211 3284685.622873871, 369614.8287962414 3284683.020791264))",0,1,0,0,0,0,0
4590,20.78479,"POLYGON ((369618.1083460357 3284678.357136, 369619.9698712276 3284671.216129553, 369609.4276469592 3284668.467971273, 369607.5566426022 3284675.669388864, 369618.1083460357 3284678.357136))",0,0,1,0,0,0,0
4591,20.08054,"POLYGON ((369613.2942180475 3284666.139501309, 369617.5250191893 3284666.874959053, 369618.3021534877 3284662.404408976, 369614.0537272012 3284661.665887378, 369613.2942180475 3284666.139501309))",0,0,1,0,0,0,0
4592,20.08054,"POLYGON ((369613.2942180475 3284666.139501309, 369614.0537272012 3284661.665887378, 369610.9931660369 3284661.133857312, 369610.0636310754 3284665.577914951, 369613.2942180475 3284666.139501309))",0,0,1,0,0,0,0
4593,22.45735,"POLYGON ((369747.3566946145 3284667.989600627, 369747.4894326068 3284663.73121563, 369746.2653106628 3284663.695372635, 369746.4269422609 3284658.17527616, 369742.4331274927 3284658.001499999, 369741.747101129 3284673.76811723, 369755.5137383351 3284673.692942083, 369755.7591488855 3284667.989204518, 369747.3566946145 3284667.989600627))",0,0,0,0,1,0,0
4594,24.75691,"POLYGON ((369742.1010658555 3284656.876225768, 369753.5946691604 3284657.696613323, 369754.3233914785 3284648.490678065, 369746.7609782377 3284647.999070868, 369746.8610857213 3284646.459113423, 369742.9472024124 3284646.186998647, 369742.1010658555 3284656.876225768))",0,0,0,0,1,0,0
4595,31.53093,"POLYGON ((369668.444251623 3284647.11146085, 369668.4018345159 3284647.585660268, 369674.3822961794 3284648.136530505, 369674.4278169321 3284647.646690389, 369668.444251623 3284647.11146085))",0,0,0,0,1,0,0
4596,23.50036,"POLYGON ((369678.6670796247 3284647.819575414, 369678.4213863267 3284650.888602858, 369682.6840600213 3284651.407179024, 369682.9438587762 3284648.161956182, 369678.6670796247 3284647.819575414))",0,1,0,0,0,0,0
4597,26.59727,"POLYGON ((369720.1702649025 3284696.460141642, 369720.0856644688 3284697.950273897, 369732.2031887332 3284698.558825586, 369732.2825495265 3284697.068430193, 369720.1702649025 3284696.460141642))",0,0,0,0,1,0,0
4598,22.85153,"POLYGON ((369884.4095810866 3284716.943938814, 369894.6265032999 3284718.286380455, 369895.4506026851 3284711.759333085, 369888.9324523518 3284710.756637624, 369889.0709264316 3284709.856469128, 369885.3553622244 3284709.607224017, 369884.4095810866 3284716.943938814))",0,1,0,0,0,0,0
4599,26.74472,"POLYGON ((369893.900348437 3284685.668495879, 369895.3772526821 3284685.703612229, 369895.4888110925 3284681.011750089, 369895.5223932061 3284680.904134681, 369895.5513608586 3284678.969453929, 369890.6298093619 3284678.819364259, 369890.534333732 3284681.290765937, 369893.9980393779 3284681.370746467, 369893.900348437 3284685.668495879))",0,1,0,0,0,0,0
4600,0.0,"POLYGON ((369905.5967063783 3284679.153170414, 369905.5538666295 3284682.014335549, 369909.1175369071 3284682.067693794, 369909.1595123839 3284679.196481066, 369905.5967063783 3284679.153170414))",0,1,0,0,0,0,0
4601,23.55185,"POLYGON ((369893.9980393779 3284681.370746467, 369890.534333732 3284681.290765937, 369890.3043408543 3284687.244167887, 369893.8612233996 3284687.389736468, 369893.9980393779 3284681.370746467))",0,1,0,0,0,0,0
4602,26.36031,"POLYGON ((369890.3043408543 3284687.244167887, 369890.2025826368 3284689.878195338, 369893.8027987583 3284689.960030844, 369893.8612233996 3284687.389736468, 369890.3043408543 3284687.244167887))",0,1,0,0,0,0,0
4603,26.35054,"POLYGON ((369899.4616949651 3284683.658179116, 369899.5176628428 3284680.467281835, 369899.4667182053 3284680.379837014, 369899.411757838 3284680.294858713, 369899.3529009251 3284680.212531215, 369899.2902750969 3284680.133033045, 369899.2240161579 3284680.056536598, 369899.1542677926 3284679.983207762, 369899.0811812496 3284679.913205538, 369899.0049150223 3284679.846681742, 369898.9256344903 3284679.783780623, 369898.8435115796 3284679.724638589, 369898.7534576366 3284679.66613413, 369898.6606235765 3284679.61214968, 369898.5652360748 3284679.562817052, 369898.4675280452 3284679.518256707, 369898.3677380653 3284679.478577446, 369898.2661097981 3284679.443876162, 369898.1628913973 3284679.414237585, 369898.0583348954 3284679.389734082, 369897.9435659079 3284679.37330259, 369897.8281091675 3284679.362735877, 369897.7122641699 3284679.358061349, 369897.5963314204 3284679.35929114, 369897.4806116531 3284679.36642205, 369897.3654050454 3284679.379435588, 369897.2510104477 3284679.398297992, 369897.1377246007 3284679.422960339, 369897.0324465465 3284679.451392991, 369896.9286509715 3284679.484834926, 369896.8265760764 3284679.523209395, 369896.7264561113 3284679.566428339, 369896.6285208417 3284679.614392566, 369896.53299502 3284679.666992014, 369896.4400978656 3284679.72410596, 369896.3500425704 3284679.785603343, 369896.2630358003 3284679.851343028, 369896.1792772291 3284679.921174154, 369896.0989590716 3284679.994936462, 369896.0222656513 3284680.072460676, 369895.9493729696 3284680.153568884, 369895.8804483116 3284680.238074949, 369895.8156498494 3284680.325784948, 369895.7551262882 3284680.416497588, 369895.6990165254 3284680.510004692, 369895.6474493267 3284680.606091673, 369895.6005430315 3284680.704538029, 369895.5584052885 3284680.805117818, 369895.5211327961 3284680.907600237, 369895.4888110925 3284681.011750089, 369895.2778944895 3284689.882364346, 369908.9997723224 3284690.123044092, 369909.0918155471 3284683.827090031, 369899.4616949651 3284683.658179116))",0,0,0,0,1,0,0
4604,26.23566,"POLYGON ((369905.5538666295 3284682.014335549, 369905.5967063783 3284679.153170414, 369900.0329915518 3284679.085536052, 369899.9903863799 3284681.931034492, 369905.5538666295 3284682.014335549))",0,1,0,0,0,0,0
4605,30.51003,"POLYGON ((369888.4423948331 3284705.545399813, 369888.3855813853 3284708.142574057, 369896.9813973904 3284708.449710062, 369897.0741508072 3284705.853819981, 369888.4423948331 3284705.545399813))",0,0,0,0,1,0,0
4606,29.11403,"POLYGON ((369888.2241396205 3284675.942030523, 369890.222909213 3284676.166886486, 369890.5839179102 3284672.781921623, 369888.5727695609 3284672.553752422, 369888.2241396205 3284675.942030523))",0,0,0,0,1,0,0
4607,29.4574,"POLYGON ((369882.805935313 3284670.311083028, 369882.6038205428 3284672.301338717, 369886.5867210943 3284672.706376232, 369886.8031041538 3284670.743158698, 369882.805935313 3284670.311083028))",0,0,0,0,1,0,0
4608,20.33201,"POLYGON ((369860.2383463532 3284707.401249317, 369851.7258748338 3284706.14771709, 369851.2473507775 3284709.397272481, 369859.8519967617 3284710.640903905, 369860.2383463532 3284707.401249317))",0,0,1,0,0,0,0
4609,21.11486,"POLYGON ((369863.7202126402 3284706.024393275, 369864.7673974801 3284698.913183086, 369853.0454115337 3284697.187023168, 369851.7258748338 3284706.14771709, 369856.4985107183 3284706.850527417, 369856.7708625803 3284705.001043685, 369863.7202126402 3284706.024393275))",0,0,1,0,0,0,0
4610,26.77249,"POLYGON ((369902.8638152666 3284675.22018465, 369903.0976055916 3284671.752718054, 369899.6333045559 3284671.515114956, 369899.397760476 3284674.986489512, 369902.8638152666 3284675.22018465))",0,1,0,0,0,0,0
4611,23.83522,"POLYGON ((369811.1317896191 3284667.881127879, 369819.2473031012 3284668.758115247, 369819.3525446458 3284667.908806199, 369811.2341778716 3284667.031510498, 369811.1317896191 3284667.881127879))",0,1,0,0,0,0,0
4612,20.77714,"POLYGON ((369861.9310374325 3284695.69541168, 369865.175447857 3284696.188340021, 369865.6644081157 3284692.970047144, 369862.3254232975 3284692.54833835, 369861.9310374325 3284695.69541168))",0,0,1,0,0,0,0
4613,23.10319,"POLYGON ((369853.3510175049 3284694.709173338, 369857.0836492451 3284695.145402037, 369857.4491352728 3284692.018086586, 369853.6662278315 3284691.57598222, 369853.3510175049 3284694.709173338))",0,0,1,0,0,0,0
4614,21.91778,"POLYGON ((369908.7571169632 3284711.2488668, 369897.8605658766 3284710.43796928, 369897.9172409652 3284708.483148567, 369888.3855813853 3284708.142574057, 369888.551210545 3284700.570990043, 369883.9140972551 3284699.914471218, 369882.6231089914 3284708.304252407, 369885.4767496018 3284708.665584847, 369885.3553622244 3284709.607224017, 369895.638792363 3284710.268829672, 369895.4506026851 3284711.759333085, 369903.5920654563 3284713.011744786, 369902.6977552427 3284719.346894028, 369908.4014623808 3284720.096326569, 369908.7571169632 3284711.2488668))",0,1,0,0,0,0,0
4615,19.91219,"POLYGON ((369831.0734929508 3284671.763629353, 369829.7633902635 3284679.433803748, 369833.3503430337 3284680.046472538, 369834.6901054885 3284672.202650988, 369831.0734929508 3284671.763629353))",0,0,1,0,0,0,0
4616,20.02815,"POLYGON ((369833.4352839049 3284679.549174644, 369840.6768777082 3284680.428233799, 369841.5739460383 3284673.038282374, 369834.6901054885 3284672.202650988, 369833.4352839049 3284679.549174644))",0,0,1,0,0,0,0
4617,18.84472,"POLYGON ((369865.4193215529 3284671.238098547, 369842.448867538 3284667.630323077, 369841.8262298629 3284671.594613601, 369864.8386269286 3284675.076267412, 369865.4193215529 3284671.238098547))",0,0,1,0,0,0,0
4618,20.60557,"POLYGON ((369827.2192994002 3284668.738286067, 369841.9123949306 3284671.04600665, 369842.448867538 3284667.630323077, 369827.6692892881 3284665.309019379, 369827.2192994002 3284668.738286067))",0,0,1,0,0,0,0
4619,21.54359,"POLYGON ((369818.487444317 3284681.396792838, 369818.8282898152 3284678.511975201, 369813.4368491014 3284677.865661591, 369813.0910942964 3284680.749890715, 369818.487444317 3284681.396792838))",0,1,0,0,0,0,0
4620,20.21162,"POLYGON ((369825.592289933 3284682.23436881, 369826.1431399565 3284677.760381933, 369819.0165768908 3284676.9183679, 369818.487444317 3284681.396792838, 369825.592289933 3284682.23436881))",0,0,0,0,1,0,0
4621,20.27096,"POLYGON ((369812.894309435 3284682.589923965, 369809.521075041 3284700.099192323, 369818.046076281 3284701.665414482, 369821.3224821836 3284683.831824105, 369812.894309435 3284682.589923965))",0,1,0,0,0,0,0
4622,21.52772,"POLYGON ((369821.191454567 3284688.357767072, 369819.2894573947 3284697.957123989, 369822.2563764658 3284698.544998458, 369824.1630553836 3284688.92226035, 369821.191454567 3284688.357767072))",0,0,1,0,0,0,0
4623,21.27452,"POLYGON ((369827.0562316673 3284684.676698131, 369821.9811171675 3284683.92887466, 369821.191454567 3284688.357767072, 369826.177056375 3284689.304845393, 369827.0562316673 3284684.676698131))",0,0,1,0,0,0,0
4624,21.08474,"POLYGON ((369834.3271022346 3284694.209448131, 369833.9000019021 3284696.528478565, 369835.8862687303 3284696.894293178, 369835.6875597434 3284697.973225111, 369839.1442166455 3284698.609844318, 369839.7700259648 3284695.21188195, 369834.3271022346 3284694.209448131))",0,1,0,0,0,0,0
4625,21.10348,"POLYGON ((369831.2609202238 3284693.975306613, 369834.2682190519 3284694.529166671, 369834.3271022346 3284694.209448131, 369839.6087464308 3284695.18217879, 369841.4110371303 3284685.396265136, 369833.1283572791 3284683.950324036, 369831.2609202238 3284693.975306613))",0,1,0,0,0,0,0
4626,19.58165,"POLYGON ((369828.7221896406 3284677.838549312, 369828.486951692 3284679.215781899, 369829.7633902635 3284679.433803748, 369829.9786273493 3284678.173668962, 369828.7221896406 3284677.838549312))",0,0,1,0,0,0,0
4627,30.51003,"POLYGON ((369888.4423948331 3284705.545399813, 369897.0741508072 3284705.853819981, 369897.2947891746 3284699.678813517, 369888.5775405401 3284699.367338624, 369888.4423948331 3284705.545399813))",0,0,0,0,1,0,0
4628,21.0,"POLYGON ((369891.296096297 3284666.104246454, 369890.205420577 3284676.330867093, 369899.2411521534 3284677.294533718, 369899.9426991949 3284666.955354067, 369891.296096297 3284666.104246454))",0,0,1,0,0,0,0
4629,27.40139,"POLYGON ((369899.6333045559 3284671.515114956, 369903.0976055916 3284671.752718054, 369902.8638152666 3284675.22018465, 369909.2817870826 3284675.652909717, 369909.8165322533 3284667.617116351, 369899.9426991949 3284666.955354067, 369899.6333045559 3284671.515114956))",0,0,1,0,0,0,0
4630,29.04407,"POLYGON ((370068.0386676015 3285106.729438655, 370065.1315794932 3285106.945980709, 370065.3454963202 3285110.404357018, 370068.2727856692 3285110.271741593, 370068.0386676015 3285106.729438655))",0,0,0,1,0,0,0
4631,25.06882,"POLYGON ((370029.8291979721 3285083.012289997, 370031.0876260214 3285082.796836585, 370030.5403621849 3285079.64095783, 370029.3255829429 3285079.827279409, 370029.8291979721 3285083.012289997))",0,1,0,0,0,0,0
4632,25.32279,"POLYGON ((370031.111649137 3285082.935369484, 370029.8235621983 3285083.174818506, 370030.3539746935 3285086.052676091, 370031.6156398291 3285085.841707181, 370031.111649137 3285082.935369484))",0,1,0,0,0,0,0
4633,29.093,"POLYGON ((370066.85777245 3285148.02166076, 370059.7691332912 3285147.211755695, 370059.5989586161 3285148.360670663, 370058.1246921821 3285148.1885415, 370057.8329474805 3285150.953003878, 370066.4375742795 3285151.709218642, 370066.85777245 3285148.02166076))",0,0,0,0,1,0,0
4634,34.77084,"POLYGON ((370088.7556996383 3285068.474539794, 370083.5305209113 3285068.801036192, 370083.5573084299 3285069.28322091, 370088.7778088357 3285068.957016837, 370088.7556996383 3285068.474539794))",0,0,0,0,1,0,0
4635,35.07179,"POLYGON ((370073.6258422136 3285069.419932133, 370073.6595691331 3285069.901683243, 370078.5744410297 3285069.594576435, 370078.5425155554 3285069.11271276, 370073.6258422136 3285069.419932133))",0,0,0,0,1,0,0
4636,22.22281,"POLYGON ((370069.2757573314 3285069.691748105, 370061.8990758648 3285070.152681602, 370061.9656731747 3285070.6323788, 370069.3170326101 3285070.173027553, 370069.2757573314 3285069.691748105))",0,0,0,0,1,0,0
4637,23.30278,"POLYGON ((370063.4772707513 3285075.273709325, 370062.6220000554 3285075.359869357, 370063.2856391482 3285080.140029445, 370064.0813211268 3285080.059872383, 370063.4772707513 3285075.273709325))",0,1,0,0,0,0,0
4638,22.79298,"POLYGON ((370081.9860581141 3285078.942875724, 370079.2074858602 3285079.14937024, 370079.2398619847 3285079.638035785, 370082.0136081586 3285079.40211126, 370081.9860581141 3285078.942875724))",0,1,0,0,0,0,0
4639,22.78275,"POLYGON ((370078.5744410297 3285069.594576435, 370083.5573084299 3285069.28322091, 370083.5305209113 3285068.801036192, 370078.5425155554 3285069.11271276, 370078.5744410297 3285069.594576435))",0,0,0,0,1,0,0
4640,34.77084,"POLYGON ((370088.7556996383 3285068.474539794, 370088.7778088357 3285068.957016837, 370095.2886523036 3285068.55018541, 370095.2620420204 3285068.067989614, 370088.7556996383 3285068.474539794))",0,0,0,0,1,0,0
4641,23.48021,"POLYGON ((370099.2620749967 3285068.301905252, 370099.2334445827 3285067.819835689, 370095.2620420204 3285068.067989614, 370095.2886523036 3285068.55018541, 370099.2620749967 3285068.301905252))",0,0,0,0,1,0,0
4642,28.05111,"POLYGON ((370095.8397046104 3285078.535615381, 370097.3584376872 3285078.437282398, 370097.2941441936 3285077.584096145, 370095.7943755342 3285077.714222731, 370095.8397046104 3285078.535615381))",0,1,0,0,0,0,0
4643,31.12463,"POLYGON ((370097.3584376872 3285078.437282398, 370099.8544234913 3285078.275675505, 370099.8004352534 3285077.366639208, 370097.2941441936 3285077.584096145, 370097.3584376872 3285078.437282398))",0,1,0,0,0,0,0
4644,28.99387,"POLYGON ((370059.7691332912 3285147.211755695, 370054.0563636711 3285146.559049169, 370053.902430959 3285147.69556799, 370059.5989586161 3285148.360670663, 370059.7691332912 3285147.211755695))",0,0,0,0,1,0,0
4645,22.22281,"POLYGON ((370069.2757573314 3285069.691748101, 370069.3170326101 3285070.173027553, 370073.6595691331 3285069.901683243, 370073.6258422136 3285069.419932136, 370069.2757573314 3285069.691748101))",0,0,0,0,1,0,0
4646,27.47558,"POLYGON ((370029.5867746668 3285072.662224593, 370030.8106033476 3285079.599508522, 370031.3941507954 3285079.510004617, 370030.1026021531 3285072.581460662, 370029.5867746668 3285072.662224593))",0,1,0,0,0,0,0
4647,25.24878,"POLYGON ((370031.3941507954 3285079.510004617, 370030.5403621849 3285079.64095783, 370031.0876260214 3285082.796836585, 370031.9784189686 3285082.644325379, 370031.3941507954 3285079.510004617))",0,1,0,0,0,0,0
4648,26.94638,"POLYGON ((370031.6156398291 3285085.841707181, 370032.545459439 3285085.686227709, 370032.001825464 3285082.769890087, 370031.111649137 3285082.935369484, 370031.6156398291 3285085.841707181))",0,1,0,0,0,0,0
4649,29.093,"POLYGON ((370066.85777245 3285148.02166076, 370066.5762286624 3285150.492421212, 370068.1656255294 3285150.655700009, 370069.6129401084 3285138.996868478, 370067.9082181193 3285138.803202683, 370066.85777245 3285148.02166076))",0,0,0,0,1,0,0
4650,36.45278,"POLYGON ((370028.0848417087 3285052.660296148, 370027.0728312675 3285052.815069241, 370027.1792172836 3285053.609637162, 370028.5535040591 3285063.873807551, 370028.5482090702 3285064.081646547, 370028.5731486995 3285064.392391177, 370028.6115237279 3285064.596725324, 370028.7010258846 3285064.89534477, 370028.7813669397 3285065.087100865, 370028.9314573975 3285065.360335313, 370029.1148630222 3285065.612419795, 370029.2542112172 3285065.766715504, 370029.5449561384 3285066.019531049, 370029.8715740014 3285066.223905897, 370030.2260706192 3285066.374837846, 370030.5997694628 3285066.468632739, 370040.4661528403 3285065.620814964, 370040.3662365302 3285064.836371498, 370029.7779298276 3285065.722867649, 370028.1877904227 3285053.454569619, 370035.962074358 3285052.259277901, 370038.7104417421 3285051.836717986, 370038.6103084022 3285051.050570611, 370028.0848417087 3285052.660296148))",0,1,0,0,0,0,0
4651,22.9455,"POLYGON ((370046.4826588631 3284985.258672779, 370046.878808328 3284987.454022603, 370051.0227920515 3284986.970190817, 370050.6378861731 3284984.708681326, 370046.4826588631 3284985.258672779))",0,0,0,1,0,0,0
4652,25.12331,"POLYGON ((370051.3141196193 3284986.936176799, 370054.1827772046 3284986.605651855, 370054.0718267225 3284984.663318235, 370051.2155210702 3284984.998499561, 370051.3141196193 3284986.936176799))",0,0,0,1,0,0,0
4653,30.45536,"POLYGON ((370069.9915979179 3285063.00260004, 370069.9435965847 3285062.391877579, 370059.7138806963 3285063.33823585, 370059.7836820725 3285063.946941571, 370069.9915979179 3285063.00260004))",0,0,0,0,1,0,0
4654,36.96881,"POLYGON ((370038.6103084022 3285051.050570611, 370038.7104417421 3285051.836717986, 370042.6765531655 3285051.226930616, 370042.5693256697 3285050.445093308, 370038.6103084022 3285051.050570611))",0,1,0,0,0,0,0
4655,36.75004,"POLYGON ((370040.4661528403 3285065.620814964, 370044.6019065604 3285065.265429879, 370044.4956456814 3285064.490640551, 370040.3662365302 3285064.836371498, 370040.4661528403 3285065.620814964))",0,1,0,0,0,0,0
4656,22.55531,"POLYGON ((370058.0889811404 3285049.168233631, 370057.7389072133 3285045.466286752, 370057.1890847841 3285045.537777677, 370056.8969967486 3285045.575756567, 370057.2410283061 3285049.272185002, 370058.0889811404 3285049.168233631))",0,1,0,0,0,0,0
4657,27.90425,"POLYGON ((370056.8969967486 3285045.575756567, 370057.1890847841 3285045.537777677, 370056.2911486626 3285037.549503064, 370055.5490999492 3285037.646481045, 370056.4662443753 3285045.631765351, 370056.8969967486 3285045.575756567))",0,1,0,0,0,0,0
4658,29.26769,"POLYGON ((370055.0127802379 3285048.542037876, 370046.8869133824 3285049.784777584, 370046.9723438453 3285050.566455254, 370055.1153387371 3285049.314474437, 370055.0127802379 3285048.542037876))",0,1,0,0,0,0,0
4659,32.41041,"POLYGON ((370057.0907038152 3285064.192268223, 370056.9914131649 3285063.444444017, 370048.4578786353 3285064.158906277, 370048.5418107379 3285064.926874129, 370057.0907038152 3285064.192268223))",0,1,0,0,0,0,0
4660,24.30457,"POLYGON ((370046.4452455398 3285009.163421527, 370036.5717558032 3285010.778808232, 370037.7417799681 3285018.454899222, 370041.012305947 3285017.992692718, 370043.256061106 3285030.242859855, 370050.2103348933 3285028.965336822, 370046.4452455398 3285009.163421527))",0,1,0,0,0,0,0
4661,33.50904,"POLYGON ((370046.8869133824 3285049.784777584, 370042.5693256697 3285050.445093308, 370042.6765531655 3285051.226930616, 370046.9723438453 3285050.566455254, 370046.8869133824 3285049.784777584))",0,1,0,0,0,0,0
4662,21.6263,"POLYGON ((370021.2466593273 3284936.714004165, 370020.9187300177 3284935.049381815, 370016.7584683942 3284935.976673499, 370017.1119207554 3284937.694934729, 370021.2466593273 3284936.714004165))",0,1,0,0,0,0,0
4663,31.05483,"POLYGON ((370015.9292951087 3284933.625189038, 370012.1364388252 3284934.348981056, 370012.6409606328 3284938.755630923, 370017.1119207554 3284937.694934733, 370016.7584683942 3284935.976673499, 370020.9187300177 3284935.049381815, 370020.4732987229 3284932.788300358, 370015.9292951087 3284933.625189038))",0,0,0,0,1,0,0
4664,31.04322,"POLYGON ((370016.74429888 3284952.169910373, 370016.7624524776 3284952.166358771, 370015.8885360034 3284947.700513372, 370013.8354060017 3284948.09101408, 370014.3789871009 3284952.632664422, 370016.74429888 3284952.169910373))",0,1,0,0,0,0,0
4665,31.93629,"POLYGON ((370015.2504663924 3284970.210907567, 370016.4537207261 3284969.967179375, 370015.445651114 3284961.544701638, 370014.2423555814 3284961.785629474, 370015.2504663924 3284970.210907567))",0,0,0,1,0,0,0
4666,32.28918,"POLYGON ((370010.9347195849 3284934.54506148, 370012.1364388252 3284934.348981056, 370011.5458656754 3284929.160843603, 370010.3129100902 3284929.410615956, 370010.9347195849 3284934.54506148))",0,0,0,1,0,0,0
4667,19.59839,"POLYGON ((370009.9346861979 3284915.500282938, 370008.657998886 3284915.745576266, 370009.6570797702 3284923.995251471, 370010.8582000826 3284923.753408983, 370009.9346861979 3284915.500282938))",0,0,0,1,0,0,0
4668,31.44246,"POLYGON ((370013.7040018849 3284957.286874821, 370013.7276329566 3284957.484133249, 370014.2109454907 3284961.523119895, 370014.2423555814 3284961.785629474, 370015.445651114 3284961.544701638, 370014.9090092219 3284957.061028754, 370013.7040018849 3284957.286874821))",0,0,0,1,0,0,0
4669,22.36228,"POLYGON ((370013.0097326851 3284961.671172641, 370014.2109454907 3284961.523119895, 370013.7276329566 3284957.484133249, 370012.5408873959 3284957.648509257, 370013.0097326851 3284961.671172641))",0,0,0,1,0,0,0
4670,22.10779,"POLYGON ((370012.1255619721 3284957.415525701, 370013.6938271038 3284957.201941675, 370013.2345109899 3284953.367838075, 370011.659786989 3284953.590235719, 370012.1255619721 3284957.415525701))",0,0,0,1,0,0,0
4671,22.09973,"POLYGON ((370016.2437785063 3284978.38688097, 370015.7884264747 3284974.553415926, 370014.4871222042 3284974.673762457, 370014.8906207783 3284978.529862637, 370016.2437785063 3284978.38688097))",0,0,0,1,0,0,0
4672,26.33321,"POLYGON ((370016.748084357 3284982.632472761, 370016.2727026762 3284978.630384425, 370014.8798943227 3284978.780536631, 370015.3895016508 3284982.815246243, 370016.748084357 3284982.632472761))",0,0,0,1,0,0,0
4673,22.87178,"POLYGON ((370021.3689669063 3284937.334857268, 370022.2699135961 3284941.908208728, 370025.0149413617 3284941.31543926, 370024.0652403422 3284936.773504632, 370021.3689669063 3284937.334857268))",0,0,0,1,0,0,0
4674,23.1466,"POLYGON ((370022.2699135961 3284941.908208728, 370023.1340916762 3284946.294916769, 370025.9192301119 3284945.640190218, 370025.0149413617 3284941.31543926, 370022.2699135961 3284941.908208728))",0,0,0,1,0,0,0
4675,22.16,"POLYGON ((370027.1727245599 3284951.635013558, 370025.9192301119 3284945.640190218, 370023.1340916762 3284946.294916769, 370024.011378183 3284950.748165309, 370024.3015527492 3284952.218005883, 370027.1727245599 3284951.635013558))",0,0,0,1,0,0,0
4676,32.96309,"POLYGON ((370015.764499926 3284974.351985853, 370016.952144308 3284974.131536148, 370016.4537207261 3284969.967179375, 370015.2504663924 3284970.210907567, 370015.764499926 3284974.351985853))",0,0,0,1,0,0,0
4677,32.96309,"POLYGON ((370015.764499926 3284974.351985853, 370015.7884264747 3284974.553415926, 370016.2437785063 3284978.38688097, 370016.2727026762 3284978.630384425, 370016.3041447252 3284978.895085106, 370017.4939389545 3284978.658260584, 370016.952144308 3284974.131536148, 370015.764499926 3284974.351985853))",0,0,0,1,0,0,0
4678,25.79414,"POLYGON ((370016.9424239323 3284984.268556304, 370023.9891143786 3284982.873887928, 370023.783596416 3284981.446423002, 370017.9693008605 3284982.629935769, 370017.4939389545 3284978.658260584, 370016.3041447252 3284978.895085106, 370016.748084357 3284982.632472761, 370016.9424239323 3284984.268556304))",0,0,0,1,0,0,0
4679,27.41944,"POLYGON ((370012.6298298649 3284948.320311949, 370013.8354060017 3284948.09101408, 370013.3037359817 3284943.648881447, 370012.0780373793 3284943.903801763, 370012.6298298649 3284948.320311949))",0,0,0,1,0,0,0
4680,30.6487,"POLYGON ((370015.8885360034 3284947.700513372, 370023.1393150575 3284946.321431505, 370022.2464264529 3284941.788984174, 370015.0179046495 3284943.292369319, 370013.3037359817 3284943.648881447, 370013.8354060017 3284948.09101408, 370015.8885360034 3284947.700513372))",0,0,0,0,1,0,0
4681,32.08311,"POLYGON ((370010.3129100902 3284929.410615956, 370011.5458656754 3284929.160843603, 370010.8582000826 3284923.753408983, 370009.6570797702 3284923.995251471, 370010.3129100902 3284929.410615956))",0,0,0,1,0,0,0
4682,24.73128,"POLYGON ((370030.1007468235 3284981.664284557, 370029.8179915706 3284980.218108471, 370023.783596416 3284981.446423002, 370023.9891143786 3284982.873887928, 370027.3687856356 3284982.204989435, 370030.1007468235 3284981.664284557))",0,0,0,1,0,0,0
4683,31.44246,"POLYGON ((370013.7040018849 3284957.286874821, 370014.9090092219 3284957.061028754, 370014.3789871009 3284952.632664422, 370013.1746651977 3284952.868280223, 370013.2345109899 3284953.367838075, 370013.6938271038 3284957.201941675, 370013.7040018849 3284957.286874821))",0,0,0,1,0,0,0
4684,30.89969,"POLYGON ((370017.5630280375 3284956.563604642, 370024.8884027535 3284955.190616315, 370024.011378183 3284950.748165309, 370016.7624524776 3284952.166358771, 370016.74429888 3284952.169910373, 370017.5630280375 3284956.563604642))",0,0,0,0,1,0,0
4685,31.86416,"POLYGON ((370012.0780373793 3284943.903801763, 370013.3037359817 3284943.648881447, 370012.6409606328 3284938.755630923, 370011.4780543363 3284939.031520274, 370012.0780373793 3284943.903801763))",0,0,0,1,0,0,0
4686,21.6263,"POLYGON ((370021.2466593273 3284936.714004165, 370017.1119207554 3284937.694934729, 370013.9746928196 3284938.439214624, 370015.0179046495 3284943.292369319, 370022.2464264529 3284941.788984174, 370021.2466593273 3284936.714004165))",0,0,0,0,1,0,0
4687,22.77846,"POLYGON ((370039.0800211513 3284928.803197078, 370035.7120642541 3284917.463169428, 370020.4689465342 3284922.438164804, 370024.2657815069 3284933.498853389, 370039.0800211513 3284928.803197078))",0,1,0,0,0,0,0
